1051;3
7557;11
5332;7
5045;1
3467;4
6501;1
4966;1
4278;6
6730;2
2629;2
4838;2
1447;3
8068;2
6161;2
2630;1
5747;4
4279;1
258;6
7403;1
7207;4
1906;6
6031;28
3209;1
3584;1
753;2
6939;1
5842;1
259;1
852;1
6504;1
3470;2
841;1
6404;1
1126;3
6032;2
2633;1
357;1
6319;1
7404;1
3992;1
3472;1
6940;5
4839;2
7559;8
1800;1
3069;1
3991;6
1128;1
6162;239
4424;2
6941;1
5046;20
1719;1
4555;1
1907;1
3071;5
3585;2
7214;7
5333;5
5748;2
2636;2
7406;1
7215;1
7216;1
854;1
754;3
2390;2
1129;7
4280;1
8075;1
2203;1
5047;1
122;2
2024;5
2025;6
755;2
2026;1
6506;1
7217;2
855;7
598;1
3995;5
5048;1
2204;1
856;5
7576;6
1908;2
6942;5
7560;4
7561;1
3204;2
360;2
6321;23
5637;1
3586;1
3997;1
8076;1
3998;2
600;4
1451;2
5049;1
4426;2
3759;2
3504;1
5334;3
5845;4
7219;10
4841;2
1133;3
7781;2
362;3
363;1
4281;2
5749;4
4842;7
2836;1
756;3
6944;25
757;6
1722;4
2392;1
1911;1
758;1
3076;1
5641;2
3476;3
5750;2
5050;3
1137;2
5051;1
2393;7
8079;6
123;4
1456;3
6327;1
3477;2
1801;6
6507;45
8080;4
7221;4
7222;6
5751;3
4556;2
2394;1
5752;3
5273;5
1140;3
5274;1
5275;16
6945;1
2205;5
4006;1
5276;2
1138;44
8081;2
2027;1
6735;19
262;8
5052;1
1141;3
5277;8
263;1
4843;1
4428;2
601;2
5753;2
366;2
5278;1
5053;6
7225;1
6509;1
124;4
6946;1
6163;3
4969;1
6947;51
3210;8
6164;6
2028;11
5335;3
1142;2
3760;1
3793;2
1143;5
7410;6
2207;1
1461;1
1144;4
3761;1
3087;1
3481;2
4011;1
1726;1
7783;7
2029;2
6950;1
2030;2
760;2
2822;1
4608;14
4012;1
1919;3
3587;2
6740;1
4193;1
3588;7
6512;4
3589;7
4014;3
4015;2
4430;36
4431;4
4432;1
3091;3
1731;1
4433;4
5847;18
1148;1
4434;6
762;2
4568;23
2640;18
3484;2
2031;3
2851;2
3590;2
3591;2
3592;1
8090;2
4609;5
4436;1
4017;1
4846;1
1466;3
267;28
6951;1
8091;1
6751;1
6952;7
2642;6
4558;8
3097;1
6514;11
3098;1
2823;1
4009;2
2645;2
4559;1
4610;9
6953;1
2208;1
7230;1
4282;1
1923;2
7418;1
2209;1
1803;2
4019;4
4468;13
2402;1
1469;3
2824;1
4283;1
3297;3
3102;2
7562;1
764;1
1737;7
4847;15
7420;6
7231;2
5336;6
5279;4
6044;2
7232;2
6954;1
2825;1
367;1
4003;8
3593;9
1804;6
3103;1
7540;4
6955;3
2826;2
4739;2
369;1
6515;1
6516;1
4851;2
6165;2
8095;1
4612;6
6956;1
4854;2
4855;1
7564;2
7549;3
3211;4
6755;1
8097;1
3216;2
4858;1
4200;2
765;2
8099;2
3212;3
8100;8
7233;5
6166;14
6756;2
1150;1
1473;1
5855;1
2211;3
4284;1
6759;2
766;1
5654;1
1740;2
125;2
40;1
792;4
6762;2
4442;2
4443;18
2409;1
4444;1
2033;10
3594;3
3773;2
6763;2
2849;2
5014;7
767;1
4446;1
3778;1
4447;2
2210;1
1745;6
3779;9
768;1
769;1
770;3
6167;2
2111;1
2034;1
2450;3
5337;1
6764;2
1926;2
2650;2
1928;12
3857;1
7235;4
7431;121
857;1
2837;2
4702;4
3501;3
775;1
1543;3
1480;3
777;1
1537;2
1540;1
1482;2
7555;5
1483;2
2842;2
5755;2
5756;1
5281;1
4022;1
1154;3
1155;1
6520;7
6958;3
2827;1
2112;1
5280;1
4864;2
5754;4
2412;1
3780;3
772;4
774;1
3299;5
1747;2
6051;1
7234;277
6521;2
2414;1
2212;1
3785;1
5857;1
5282;4
5054;3
2846;2
4971;1
1805;4
6959;2
2828;2
372;1
4561;27
373;3
3491;1
4449;2
6522;6
5074;6
7238;1
6960;1
2829;1
6961;1
4451;1
374;9
8108;2
4023;1
272;4
2654;1
4973;5
4866;3
4974;2
375;2
1157;14
376;8
2113;2
5757;2
2656;2
4024;4
5338;107
5340;1
1937;12
6529;1
6530;5
2657;1
2658;1
5339;1
1160;10
1159;2
2662;1
1930;1
5758;1
859;1
1164;11
1931;2
5341;8
2665;1
4286;6
4026;1
7239;1
4975;1
4976;1
7240;3
5342;3
4034;1
4031;1
1161;3
1169;3
1166;14
4977;1
4978;1
4979;1
4980;1
1073;3
1078;5
1938;2
3595;2
6964;2
5759;1
2799;2
4453;3
2114;4
3300;2
3790;4
3214;5
7442;1
42;1
5858;1
3596;7
6059;1
6963;4
4452;2
2417;1
5213;1
3792;1
1495;3
2418;1
7806;1
4869;3
2115;3
8113;1
778;9
6965;3
3795;4
6767;1
1499;1
1500;1
2419;2
780;1
1502;1
2116;1
2035;3
781;2
3301;2
2421;1
4454;2
8115;1
128;1
7457;3
7814;4
2423;1
6966;2
129;3
2036;1
6168;2
4456;1
1807;4
5678;1
2037;1
8129;1
2424;2
4208;3
6968;1
6969;1
5228;2
7460;2
6970;1
3122;1
4562;3
6971;1
2117;3
8116;3
8118;1
4458;6
2038;2
2426;2
3597;3
782;16
3124;2
1754;2
3302;1
2830;1
3303;2
2039;5
5055;1
2040;1
6171;2
3497;2
4565;1
6169;2
3598;4
783;4
4459;4
2119;1
6170;1
4563;2
4564;3
2831;2
130;1
3806;2
3807;2
1520;2
4210;1
2427;1
785;3
7242;2
6770;1
784;2
7823;1
2120;1
1538;3
3599;1
2433;1
3808;6
4462;4
2435;1
3600;4
5686;3
2436;1
6773;2
3304;2
131;8
3601;1
8121;2
2042;5
6973;1
2438;1
2043;1
6974;1
6975;1
6775;1
6976;2
3604;3
4872;1
3812;2
4873;4
133;1
134;1
6172;2
2440;1
5056;6
2121;1
4463;12
5697;1
5057;1
6776;1
274;10
2441;1
5698;1
2673;1
1494;1
6535;1
2215;4
6777;1
4035;2
7244;2
1940;9
6356;1
6537;1
6778;2
2122;2
6977;2
6173;5
2044;2
1941;1
5700;4
44;97
4287;6
1942;2
4566;1
5862;1
218;3
7127;1
7130;1
4243;1
6412;1
4920;7
7094;6
4247;1
7129;11
5283;5
7245;1
6978;3
4614;10
6979;1
6980;3
136;1
6981;1
6983;5
4567;1
3134;3
2833;2
787;9
2848;1
1808;1
788;2
8124;1
3500;2
789;5
3305;2
7570;2
3217;1
7571;5
7836;29
7577;4
8125;234
7474;2
3218;9
791;4
1758;1
1760;1
3307;1
2216;2
7499;1
7500;1
3164;1
3166;1
4887;1
1761;1
2834;5
8126;5
3306;1
48;1
2835;2
3220;5
3219;7
377;2
3819;1
1004;1
